spkt,spkid
-2.1795999999999935,2173
-2.17953333333333,4201
-2.1795333333333247,3567
-2.179500000000001,970
-2.179433333333332,3659
-2.179433333333332,3989
-2.179399999999994,1294
-2.1793666666666596,4234
-2.1793333333333322,713
-2.1793333333333322,5441
-2.179299999999998,3128
-2.179266666666666,3091
-2.1792666666666634,689
-2.1792666666666634,4141
-2.179233333333336,3692
-2.1792000000000016,4857
-2.179166666666667,3685
-2.1791666666666663,3891
-2.17916666666666,2721
-2.1791333333333327,3653
-2.1791333333333327,3873
-2.179133333333329,676
-2.1791,3871
-2.1790999999999983,4197
-2.179066666666664,710
-2.179066666666664,5174
-2.1790333333333334,5131
-2.179033333333333,1856
-2.179000000000002,2026
-2.1789999999999985,645
-2.1789666666666676,2433
-2.1789666666666623,4212
-2.1789000000000023,3845
-2.1788999999999987,1339
-2.1788333333333325,2788
-2.1788000000000025,3852
-2.1788000000000025,3976
-2.178733333333337,4499
-2.1787333333333265,2516
-2.1786666666666576,1661
-2.178633333333332,5376
-2.1786333333333303,3344
-2.1786333333333303,3432
-2.178600000000003,2290
-2.178566666666665,4695
-2.178566666666665,5158
-2.1785333333333305,4440
-2.1784999999999997,2050
-2.1784999999999997,3834
-2.1784999999999997,5409
-2.178466666666665,704
-2.178433333333331,1753
-2.178433333333331,2550
-2.1784,4485
-2.1783666666666655,3103
-2.1783333333333417,327
-2.1782999999999983,4219
-2.1782666666666586,2096
-2.178200000000004,1625
-2.1781999999999995,2374
-2.178199999999997,2265
-2.1781000000000006,5433
-2.178099999999997,3421
-2.178066666666666,2131
-2.178066666666666,2749
-2.1780333333333246,3441
-2.177833333333332,450
-2.177800000000005,5566
-2.1777999999999977,1270
-2.177766666666665,4452
-2.1777666666666633,1248
-2.1777666666666633,1981
-2.177733333333336,3943
-2.1777333333333324,3840
-2.1777333333333306,5481
-2.1777000000000015,2672
-2.1777000000000015,5201
-2.1777000000000015,5225
-2.1777,5131
-2.177666666666667,2813
-2.1776666666666666,76
-2.1776333333333326,4558
-2.1776333333333184,2558
-2.177599999999998,767
-2.177599999999984,3198
-2.1775666666666655,3326
-2.1775666666666638,712
-2.1775666666666638,5169
-2.1774666666666693,5377
-2.1774666666666675,4666
-2.1774000000000058,4908
-2.1774000000000022,3828
-2.1774000000000004,1174
-2.1773999999999987,1632
-2.1773999999999987,3342
-2.1773999999999987,3354
-2.1773999999999987,3393
-2.1773999999999916,9
-2.1773999999999916,1954
-2.177333333333337,2091
-2.1773333333333333,3824
-2.17733333333333,3446
-2.177266666666668,2526
-2.177266666666668,3647
-2.1772666666666645,2446
-2.177199999999999,1906
-2.1771333333333334,5128
-2.177099999999996,1206
-2.177099999999996,2850
-2.1770666666666667,4850
-2.1770666666666614,3154
-2.177033333333334,3830
-2.1770333333333305,3397
-2.1769999999999925,1949
-2.176966666666665,3702
-2.176966666666658,4248
-2.1769666666665444,223
-2.1769333333333236,2162
-2.1769333333333236,4047
-2.1768666666666663,4822
-2.1768666666666654,3650
-2.1768333333333345,1306
-2.1768333333333274,3115
-2.176799999999986,2757
-2.176766666666481,1085
-2.176733333333331,130
-2.176733333333331,1173
-2.1767,92
-2.1767,2646
-2.1766999999999985,5155
-2.1766999999999985,5484
-2.1766333333333385,2393
-2.176633333333333,2613
-2.1765999999999988,3359
-2.1765999999999934,4549
-2.1765999999999934,4570
-2.1765333333333325,2777
-2.1765333333333317,1349
-2.17653333333333,4229
-2.1765333333333103,3206
-2.1765000000000008,4676
-2.176499999999976,2217
-2.176400000000001,139
-2.1763666666666683,1156
-2.1762999999999977,1898
-2.176266666666667,5112
-2.1762333333333332,2625
-2.176233333333329,3442
-2.1762000000000015,483
-2.1762000000000015,4150
-2.176166666666667,5388
-2.1761666666666635,5184
-2.1761333333333326,1228
-2.1761333333333326,4138
-2.1760666666666655,5491
-2.1760666666666637,1264
-2.1760333333334074,5294
-2.1760333333333364,2828
-2.1759666666666817,875
-2.175933333333333,2650
-2.175933333333333,2816
-2.175900000000002,4665
-2.1758999999999986,3148
-2.1758666666666784,2874
-2.175833333333337,4891
-2.1758000000000095,4911
-2.175766666666668,5468
-2.1757333333333335,1208
-2.1757333333333335,3690
-2.175700000000001,5374
-2.175699999999999,4201
-2.175699999999992,3452
-2.1756666666666646,4904
-2.1756666666666646,5431
-2.1756666666666575,2
-2.1756333333333373,905
-2.175533333333334,3939
-2.1754999999999995,982
-2.1754999999999995,1918
-2.1754999999999924,1269
-2.175466666666666,3897
-2.175466666666665,1218
-2.175466666666665,4452
-2.1754333333333307,4104
-2.175366666666667,4227
-2.175366666666662,305
-2.1753333333333345,5506
-2.175233333333331,4500
-2.175233333333331,4892
-2.175200000000018,5244
-2.1751999999999985,3363
-2.1751666666666676,5492
-2.1751666666666623,1268
-2.175166666666655,3204
-2.175099999999997,693
-2.175066666666666,2444
-2.175066666666666,3877
-2.1750666666666643,5358
-2.1750333333333316,2392
-2.1750000000000043,1619
-2.1750000000000007,5350
-2.174999999999997,1921
-2.174999999999997,4733
-2.1749333333333327,2359
-2.1748666666666665,3983
-2.1748333333333107,2177
-2.1748,4823
-2.1747666666666845,794
-2.1747666666666667,4858
-2.174766666666663,4134
-2.174699999999998,4229
-2.174699999999998,5171
-2.174666666666667,2601
-2.1746666666666634,3383
-2.174599999999998,720
-2.174599999999998,4003
-2.174599999999998,4301
-2.174599999999998,4535
-2.174566666666692,4924
-2.1745666666666637,4007
-2.174533333333329,444
-2.174499999999999,2788
-2.1744666666666674,710
-2.1744666666666603,142
-2.174433333333333,2398
-2.1744333333332975,4325
-2.1743999999999915,1947
-2.1743666666666854,3483
-2.174366666666666,1152
-2.174366666666664,5386
-2.1743000000000023,2814
-2.1742333333333335,3155
-2.1741666666666646,3514
-2.174166666666663,3345
-2.174133333333332,4438
-2.17413333333333,4891
-2.17413333333333,5414
-2.174133333333316,2245
-2.17406666666659,1147
-2.1740333333333126,243
-2.1739999999999995,4228
-2.173966666666665,2296
-2.173966666666665,5474
-2.1738333333333344,3175
-2.1738333333333344,3519
-2.1736999999999997,1862
-2.1736999999999966,1768
-2.1736999999999966,4716
-2.1736999999999966,5221
-2.173666666666662,3864
-2.173566666666666,2620
-2.1735333333333386,4718
-2.1735333333333315,1356
-2.1735333333333315,4682
-2.1734999999999998,64
-2.1734333333333318,5153
-2.173433333333321,2569
-2.173400000000001,3557
-2.1733999999999973,666
-2.1733666666666664,3571
-2.173333333333332,4452
-2.173300000000012,177
-2.173266666666663,3394
-2.1732333333333287,1765
-2.1731999999999996,4445
-2.173199999999998,2446
-2.173199999999998,4002
-2.173166666666666,3866
-2.1731000000000016,4536
-2.1730666666666636,4702
-2.173033333333331,4464
-2.173033333333322,163
-2.173000000000002,120
-2.173000000000002,139
-2.173,963
-2.1729666666666674,3987
-2.1729333333333334,4820
-2.172900000000027,389
-2.172900000000002,4691
-2.1728999999999985,3581
-2.1728999999999985,4141
-2.1728666666666356,1400
-2.172833333333333,5388
-2.1728333333333296,3136
-2.1728000000000094,795
-2.1728000000000023,4672
-2.1728000000000005,1170
-2.172766666666668,4441
-2.1727333333333334,4148
-2.1727,2365
-2.1727,3884
-2.1727,3891
-2.172699999999999,5428
-2.172666666666668,4871
-2.1726666666666645,5371
-2.1726666666666645,5390
-2.172599999999999,2698
-2.1725666666666648,3339
-2.172566666666661,2742
-2.172533333333334,3985
-2.1725,1841
-2.1724999999999994,644
-2.172466666666665,5167
-2.172433333333334,3981
-2.1723999999999997,2451
-2.172399999999996,1257
-2.172399999999996,5444
-2.1723333333333414,2494
-2.172333333333338,3995
-2.1723333333333343,4009
-2.1723333333333343,4024
-2.1723333333333272,4562
-2.1723,3322
-2.172233333333338,3833
-2.1721999999999966,3116
-2.1721666666666657,2441
-2.172166666666655,251
-2.1721000000000004,3552
-2.1721000000000004,3942
-2.1720333333333315,2578
-2.171966666666666,3069
-2.1718999999999937,2713
-2.171833333333332,1262
-2.17183333333333,4205
-2.1717999999999997,2630
-2.1717999999999975,5153
-2.1717999999999975,5410
-2.17176666666667,4295
-2.1717666666666666,5344
-2.171766666666663,647
-2.1717333333333357,2482
-2.1717000000000013,4499
-2.171699999999987,2331
-2.171666666666667,714
-2.1716333333333324,1647
-2.171633333333318,1484
-2.1716000000000015,5389
-2.171599999999998,1348
-2.171599999999998,2010
-2.1715333333333433,2239
-2.171533333333336,2826
-2.171533333333331,5482
-2.171533333333329,723
-2.1715000000000018,4010
-2.1715,2610
-2.171499999999998,5140
-2.1714999999999947,2056
-2.17146666666666,2034
-2.171433333333333,713
-2.1713999999999984,5440
-2.171366666666664,5399
-2.171366666666657,3200
-2.1713000000000022,3949
-2.171266666666666,3887
-2.1712333333333333,3548
-2.171233333333305,2764
-2.171199999999999,4137
-2.17113333333333,3675
-2.171099999999999,2408
-2.1710999999999956,1259
-2.1710666666666656,2778
-2.171033333333333,2635
-2.170933333333334,2405
-2.1709333333333234,5580
-2.1708999999999996,3660
-2.1708999999999996,3850
-2.170866666666683,1118
-2.1708666666666687,4131
-2.1708333333333343,5514
-2.1708333333333334,5097
-2.1708333333333307,5481
-2.1708000000000016,5347
-2.1708,5417
-2.170733333333345,1408
-2.1707333333333327,2788
-2.1707,103
-2.1706999999999965,1758
-2.1706666666666656,4667
-2.170666666666662,2053
-2.170666666666662,2678
-2.1706333333333347,4129
-2.1706000000000003,1317
-2.1705666666666668,3892
-2.170566666666666,1208
-2.170566666666664,961
-2.1705666666666588,870
-2.1704666666666625,2006
-2.1704333333333317,2665
-2.1704333333333317,5139
-2.170399999999999,5476
-2.1703666666666663,1328
-2.1702333333333357,4150
-2.1702000000000012,2814
-2.1701999999999995,1169
-2.1701999999999995,3335
-2.1701999999999657,320
-2.170166666666667,2630
-2.1701333333333332,2357
-2.170099999999998,701
-2.170099999999998,5508
-2.170066666666667,5096
-2.170033333333329,1896
-2.1700000000000017,2265
-2.17,5467
-2.1699666666666655,4451
-2.1699666666666637,681
-2.169933333333333,2366
-2.1698999999999984,5515
-2.169866666666671,2824
-2.1698666666666657,1191
-2.1698666666666497,4056
-2.169733333333326,1996
-2.1696666666666644,734
-2.1696000000000026,1248
-2.1695666666666824,1390
-2.1695666666666664,4834
-2.1695666666666646,5146
-2.1695333333333267,1999
-2.1694999999999993,2362
-2.1694666666666684,1161
-2.169466666666665,740
-2.1694333333333304,4247
-2.169399999999996,5530
-2.1693666666666687,2828
-2.1693666666666616,2715
-2.169333333333327,3197
-2.1692666666666653,2754
-2.1692666666666582,351
-2.1692333333333327,3069
-2.1692333333333327,3893
-2.169233333333324,516
-2.1691666666666656,3342
-2.1691666666666656,4495
-2.169133333333349,3481
-2.169133333333331,3344
-2.1691333333333276,3133
-2.1691000000000003,3397
-2.169099999999986,3957
-2.169066666666666,780
-2.1690666666666587,1267
-2.1690333333333314,145
-2.1690333333333314,4003
-2.1690000000000005,3993
-2.1689666666666625,464
-2.1689666666666625,4712
-2.1689333333333334,5108
-2.1689000000000007,979
-2.1688666666666663,1605
-2.1688666666666627,658
-2.168833333333332,3340
-2.1688000000000045,2073
-2.168800000000001,2416
-2.16876666666667,5021
-2.168766666666663,1291
-2.168766666666663,4014
-2.1686333333333323,1350
-2.168599999999998,3415
-2.1685666666666634,2719
-2.1685666666666634,4677
-2.1685333333333325,4694
-2.1684999999999945,4586
-2.1684333333333328,5376
-2.168433333333331,3336
-2.1684333333333257,3203
-2.1683999999999983,456
-2.1683999999999983,5462
-2.168366666666664,1209
-2.168366666666664,3181
-2.1682999999999986,5391
-2.168299999999995,696
-2.168299999999995,3115
-2.1682666666666677,3695
-2.168266666666664,3381
-2.168266666666664,4530
-2.1682666666666606,2735
-2.1682333333333315,4223
-2.168233333333319,3588
-2.1682000000000023,2423
-2.168166666666666,1160
-2.168166666666666,3871
-2.1681666666666644,3987
-2.1681333333333326,2777
-2.1681,4842
-2.168066666666661,2728
-2.168033333333341,136
-2.168033333333333,3892
-2.16803333333333,4216
-2.1679999999999993,2396
-2.1679666666666684,1188
-2.167966666666665,3632
-2.1678666666666686,1022
-2.1678333333333324,5367
-2.1677999999999997,4254
-2.167766666666667,5355
-2.1677666666666653,4129
-2.167733333333331,2091
-2.1677,1842
-2.1677,2458
-2.1677,5175
-2.1676666666666655,4499
-2.167633333333333,3879
-2.167633333333333,5482
-2.1676333333333275,3425
-2.1676,3837
-2.1675666666666658,2742
-2.1675666666666658,4001
-2.167533333333333,1853
-2.167533333333324,538
-2.1674999999999045,385
-2.167466666666667,5101
-2.1674666666666624,2692
-2.1673999999999864,1779
-2.167366666666666,2272
-2.1672999999999973,3934
-2.1672999999999973,5411
-2.167266666666677,1407
-2.1672666666666665,3876
-2.167266666666663,2540
-2.1672333333333285,3142
-2.167200000000001,5428
-2.167133333333325,3429
-2.1671000000000014,3829
-2.1670999999999996,1873
-2.167099999999998,730
-2.167033333333322,2841
-2.1670000000000016,2288
-2.1670000000000016,2477
-2.167,1845
-2.1669666666666814,250
-2.1669333333333327,970
-2.1669000000000054,498
-2.1668999999999996,1858
-2.1668666666666656,5459
-2.166866666666664,1257
-2.166866666666664,4556
-2.166833333333333,4490
-2.166833333333333,4518
-2.1667666666666667,2618
-2.1667666666666605,5254
-2.166733333333333,2754
-2.1666999999999996,2391
-2.1666999999999987,3369
-2.1666666666666665,4821
-2.166666666666666,986
-2.1666666666666643,712
-2.1666666666666643,5448
-2.1666333333333334,3882
-2.1666333333333334,3992
-2.1666000000000025,2567
-2.166599999999999,5170
-2.16659999999996,317
-2.166566666666668,2851
-2.1665666666666663,2612
-2.166566666666654,4940
-2.1665333333333336,2446
-2.166499999999985,5582
-2.1664666666666665,76
-2.1664666666666648,1316
-2.1664333333333303,5491
-2.166400000000003,1637
-2.1663999999999994,2673
-2.1663999999999994,2681
-2.166399999999996,2127
-2.1663666666666614,2057
-2.1663666666666472,557
-2.1663666666665904,1077
-2.1663333333333323,2800
-2.1663333333333323,5347
-2.1662999999999997,1197
-2.1662999999999997,1927
-2.1662999999999784,1700
-2.166233333333331,1948
-2.166233333333139,4103
-2.1662,1200
-2.166166666666669,1756
-2.166166666666669,2062
-2.166133333333331,4222
-2.1661,2463
-2.1660999999999992,3092
-2.166033333333332,3098
-2.166000000000004,2814
-2.1659666666666624,2727
-2.1659333333333333,3869
-2.1659000000000006,2684
-2.1658666666666626,664
-2.1658333333333317,1912
-2.1658333333333317,4671
-2.1657999999999973,4010
-2.16576666666667,3947
-2.1657666666666664,3892
-2.165766666666663,1896
-2.165733333333333,2788
-2.165733333333332,3832
-2.165700000000001,1122
-2.165700000000001,2707
-2.165700000000001,2708
-2.165700000000001,3559
-2.165699999999994,2010
-2.1656666666666666,2852
-2.1656333333333335,5131
-2.1656333333332896,229
-2.1655666666666633,2853
-2.1655333333333715,182
-2.165499999999998,4197
-2.1654999999999944,3446
-2.1654333333333327,3147
-2.1654333333333327,4281
-2.1654000000000053,1613
-2.1654,2613
-2.165399999999998,1341
-2.165399999999998,3375
-2.1653666666666673,3977
-2.1653666666666673,5145
-2.1653666666666638,1915
-2.165333333333331,1163
-2.1653333333333293,722
-2.1653333333333293,4269
-2.165300000000002,4024
-2.165300000000002,5069
-2.1653000000000002,1174
-2.1652999999999993,3888
-2.1652999999999984,3851
-2.165299999999995,1323
-2.165266666666664,5200
-2.1651666666666642,4736
-2.16513333333333,3134
-2.1651000000000025,2813
-2.1651,2350
-2.1650666666666663,2377
-2.165066666666661,1954
-2.16503333333333,4201
-2.164999999999999,5437
-2.1649666666666647,2006
-2.1649666666666576,5557
-2.1648999999999994,4682
-2.1648666666666685,2043
-2.164866666666666,2789
-2.164866666666665,3342
-2.1648333333333323,2773
-2.1647999999999996,3188
-2.164766666666665,2108
-2.164766666666665,3118
-2.1647333333333334,83
-2.1647333333333307,2505
-2.1647333333333307,3169
-2.1647333333333307,4465
-2.1646999999999963,28
-2.1646999999999963,809
-2.1646999999999963,4128
-2.1646,4857
-2.164599999999993,2725
-2.164533333333331,5495
-2.164500000000004,1312
-2.1645000000000003,3987
-2.1644999999999968,645
-2.164466666666666,3404
-2.1644666666666623,4548
-2.1644333333333314,5393
-2.1644000000000005,4085
-2.1644,5113
-2.164366666666668,4437
-2.164300000000001,2434
-2.1643,56
-2.164266666666668,1178
-2.1642666666666663,2372
-2.1642333333333355,746
-2.1642333333333355,1233
-2.164200000000001,5358
-2.1641666666666595,1273
-2.164133333333332,2660
-2.164133333333332,4467
-2.1641000000000012,3837
-2.1640999999999995,2388
-2.1640999999999977,2451
-2.1640999999999906,3583
-2.1640666666666704,2052
-2.164066666666667,3643
-2.1640666666666633,5212
-2.164033333333336,1218
-2.1639999999999997,2811
-2.1639999999999997,3866
-2.163966666666667,2511
-2.163966666666667,2619
-2.1639333333333326,2855
-2.163899999999998,5176
-2.1638666666666664,3887
-2.163833333333333,3667
-2.163800000000002,748
-2.163799999999995,2103
-2.1637666666666666,2650
-2.163700000000002,2446
-2.1637000000000004,5096
-2.163666666666667,73
-2.163666666666664,2689
-2.163666666666664,4250
-2.163633333333337,504
-2.1636000000000024,4727
-2.1636000000000006,5376
-2.163599999999974,49
-2.1635666666666626,3345
-2.1635333333333335,5377
-2.16353333333333,4203
-2.163499999999999,5169
-2.1634666666666647,1309
-2.16343333333333,4142
-2.1634333333331597,3743
-2.16340000000001,2496
-2.163400000000003,3162
-2.163366666666665,2393
-2.1633333333333127,2202
-2.1632999999999925,3492
-2.1632666666666664,1854
-2.1632000000000033,3566
-2.1631333333333345,4016
-2.1631333333333327,3340
-2.1631,3659
-2.1631,5372
-2.1630666666666656,4463
-2.163033333333331,1152
-2.163033333333331,4528
-2.1629999999999967,1224
-2.1629666666666765,2558
-2.162966666666666,2440
-2.1629333333333314,5410
-2.162866666666666,4003
-2.162866666666666,4275
-2.162866666666666,4882
-2.1628666666666643,5345
-2.1628333333333245,4161
-2.1628000000000007,5350
-2.1627666666666627,445
-2.1627666666666556,1774
-2.162733333333332,2392
-2.162733333333332,4867
-2.162700000000001,4150
-2.1626666666666665,4829
-2.162633333333332,1607
-2.162633333333332,4550
-2.1626,1888
-2.1625999999999994,2790
-2.1625999999999976,745
-2.1625999999999976,3170
-2.1625666666666703,3181
-2.1625666666666667,968
